user_id,user_name,drinking_usage_litres,bathing_usage_litres,cooking_usage_litres,washing_usage_litres,other_usage_litres,total_usage_litres,Water_Usage_Category
51,Arnav Sha,2.43,19.93,34.44,9.1,2.75,68.65,Low
52,Uthkarsh Suri,1.91,10.71,32.29,15.39,23.76,84.06,Low
53,Mannat Bal,2.06,58.35,53.21,51.04,4.7,169.36,High
54,Umang Das,3.68,26.16,20.95,42.77,29.7,123.26,Normal
55,Shanaya Venkataraman,4.69,49.25,18.43,45.57,9.76,127.7,Normal
56,Indrans Deol,1.87,19.68,45.36,77.43,27.89,172.23,High
57,Yuvaan Boase,4.56,6.34,26.46,17.83,32.25,87.44,Low
58,Romil Chakraborty,1.5,46.97,26.51,21.77,31.69,128.44,Normal
59,Anahita Ravel,4.4,10.25,49.61,19.68,4.43,88.37,Low
60,Hunar Sachar,3.46,31.86,41.2,58.61,30.78,165.91,High
61,Anika Kumar,4.11,6.03,15.06,42.19,38.5,105.89,Normal
62,Shayak Bassi,1.93,51.52,54.18,40.56,16.96,165.15,High
63,Rasha Sundaram,2.46,18.55,34.68,55.35,10.6,121.64,Normal
64,Navya Vasa,3.63,41.78,7.69,17.75,6.54,77.39,Low
65,Kismat Thakkar,3.33,43.86,31.59,34.16,9.06,122.0,Normal
66,Ivana Iyengar,3.47,55.06,7.27,45.86,36.02,147.68,High
67,Taimur Ramanathan,4.36,15.59,21.12,48.28,19.87,109.22,Normal
68,Sara Goda,2.38,14.01,31.7,70.19,13.75,132.03,Normal
69,Anya Hans,1.99,52.56,35.31,28.04,32.84,150.74,High
70,Renee Bath,4.26,44.3,56.69,33.89,8.91,148.05,High
71,Rati Dua,1.67,57.79,18.12,56.04,17.68,151.3,High
72,Devansh Kapadia,1.47,23.87,7.21,7.51,29.85,69.91,Low
73,Shray Jayaraman,2.4,52.73,14.7,19.51,12.63,101.97,Normal
74,Madhup Batra,3.51,28.72,13.08,22.31,30.31,97.93,Low
75,Aayush Shenoy,2.76,23.17,23.03,45.46,9.83,104.25,Normal
76,Purab Viswanathan,1.97,40.79,53.45,49.84,31.91,177.96,High
77,Zeeshan Shere,4.5,10.23,59.18,27.72,16.53,118.16,Normal
78,Anahi Sachar,2.11,10.99,39.33,10.36,34.63,97.42,Low
79,Navya Doshi,3.42,37.83,7.33,77.41,18.02,144.01,High
80,Kartik Madan,1.61,14.15,29.3,72.21,32.4,149.67,High
81,Samarth Shenoy,2.99,56.13,10.63,78.23,16.87,164.85,High
82,Samar Chahal,3.62,59.18,13.26,72.04,23.27,171.37,High
83,Mamooty Kata,3.44,54.72,36.23,16.33,18.26,128.98,Normal
84,Saira Comar,1.45,49.14,19.99,78.57,7.41,156.56,High
85,Lavanya Kurian,4.83,40.0,42.92,63.55,37.96,189.26,High
86,Madhav Butala,1.02,59.21,38.67,40.49,12.47,151.86,High
87,Neysa Bir,3.14,12.86,18.36,34.27,9.7,78.33,Low
88,Samar Gour,4.82,16.65,51.9,78.49,37.98,189.84,High
89,Pranay Varma,3.64,7.85,50.96,79.59,33.41,175.45,High
90,Baiju Balan,2.32,37.37,34.25,43.06,21.78,138.78,High
91,Oorja Goyal,1.93,28.55,52.9,9.28,8.36,101.02,Normal
92,Nehmat Yohannan,2.1,41.19,7.76,31.91,39.69,122.65,Normal
93,Samarth Bassi,4.87,7.1,6.49,28.3,31.21,77.97,Low
94,Sana Majumdar,4.18,14.49,17.47,63.9,6.54,106.58,Normal
95,Kavya Taneja,3.66,21.43,42.85,32.36,1.23,101.53,Normal
96,Miraan Mannan,2.45,24.68,24.7,7.93,26.36,86.12,Low
97,Samarth Sampath,2.36,18.33,27.66,29.48,17.69,95.52,Low
98,Samiha Shan,3.8,27.72,53.85,28.12,26.54,140.03,High
99,Dhanush Maharaj,4.0,11.85,18.17,53.77,20.71,108.5,Normal
100,Rhea Sama,1.16,19.75,18.29,55.05,29.22,123.47,Normal
1,Charvi Cherian,4.34,5.6,25.35,18.7,39.61,93.6,Low
2,Romil Khosla,3.59,46.83,48.69,51.35,6.71,157.17,High
3,Keya Sharaf,4.24,48.78,30.97,6.42,34.61,125.02,Normal
4,Dhruv Sankaran,1.61,35.5,33.14,72.15,26.05,168.45,High
5,Indrans Bhavsar,4.24,48.23,49.92,73.97,34.54,210.9,High
6,Tejas Lalla,3.17,22.14,26.79,17.78,31.0,100.88,Normal
7,Vivaan Vaidya,4.95,27.86,49.59,53.25,29.75,165.4,High
8,Khushi Chandran,4.73,30.8,38.09,49.59,14.11,137.32,High
9,Chirag Dugal,1.82,34.96,51.43,37.57,4.98,130.76,Normal
10,Kismat Bhalla,3.0,57.51,58.44,53.35,17.56,189.86,High
11,Alia D’Alia,4.41,9.7,39.66,67.69,34.22,155.68,High
12,Nitya Dyal,1.06,35.98,57.61,79.25,38.66,212.56,High
13,Anaya Choudhary,3.84,57.86,59.9,53.08,27.53,202.21,High
14,Jiya Sandal,1.3,43.57,33.52,6.75,6.75,91.89,Low
15,Tara Borra,2.23,55.47,6.11,54.25,35.86,153.92,High
16,Kiaan Cherian,2.41,26.52,15.82,39.76,14.89,99.4,Low
17,Adira Lad,4.02,59.99,35.27,49.59,6.75,155.62,High
18,Reyansh Aggarwal,2.55,16.27,9.24,23.24,27.63,78.93,Low
19,Ishaan Golla,1.3,43.28,16.47,29.53,36.0,126.58,Normal
20,Vihaan Kuruvilla,2.82,7.42,21.2,73.7,21.71,126.85,Normal
21,Madhav Swaminathan,2.57,27.44,38.11,65.74,23.32,157.18,High
22,Reyansh Dasgupta,1.79,19.84,11.03,68.18,16.84,117.68,Normal
23,Ryan Tata,4.63,37.7,29.5,51.14,14.85,137.82,High
24,Damini Kalita,2.93,9.69,59.57,42.58,28.53,143.3,High
25,Neysa Dhar,4.7,53.23,20.91,33.17,25.68,137.69,High
26,Arnav Chauhan,3.53,35.68,25.25,5.9,17.47,87.83,Low
27,Rania Rastogi,4.72,5.1,48.17,47.16,16.08,121.23,Normal
28,Indrajit Ganguly,2.55,41.14,57.98,25.58,33.93,161.18,High
29,Akarsh Warrior,1.98,41.23,59.94,69.47,15.6,188.22,High
30,Ivan Sheth,4.14,55.7,53.36,41.58,18.03,172.81,High
31,Miraan Wali,3.17,48.75,30.06,68.92,9.33,160.23,High
32,Akarsh Doshi,1.42,14.13,36.65,35.94,36.25,124.39,Normal
33,Sumer Ratti,4.02,10.97,46.21,43.14,28.54,132.88,Normal
34,Adah Subramaniam,3.42,25.83,35.65,34.54,34.6,134.04,Normal
35,Oorja Kashyap,2.77,45.5,51.98,6.93,17.7,124.88,Normal
36,Misha Singhal,2.9,37.54,20.61,30.93,8.54,100.52,Normal
37,Yuvaan Lal,2.26,47.93,37.11,16.66,11.42,115.38,Normal
38,Vritika Sibal,4.5,38.67,29.57,75.52,7.48,155.74,High
39,Shaan Bassi,2.49,37.55,16.97,46.18,5.06,108.25,Normal
40,Rohan Roy,1.57,27.66,25.16,70.35,8.49,133.23,Normal
41,Kabir Tank,3.58,33.71,14.9,50.54,32.25,134.98,Normal
42,Anya Wagle,1.26,42.45,40.42,13.24,10.75,108.12,Normal
43,Kashvi Mandal,3.49,9.26,29.77,28.19,28.81,99.52,Low
44,Eva Ganesh,2.58,17.75,20.98,12.48,39.01,92.8,Low
45,Faiyaz Choudhry,4.54,11.97,19.27,14.6,6.03,56.41,Low
46,Suhana Babu,3.39,56.62,23.01,34.38,19.48,136.88,High
47,Pihu Chandran,1.38,24.63,52.38,9.51,10.89,98.79,Low
48,Samar Acharya,2.15,51.39,25.2,73.38,8.82,160.94,High
49,Vanya Dhar,3.66,33.32,13.15,74.37,22.4,146.9,High
50,Indranil Tank,1.48,54.63,46.68,31.4,9.82,144.01,High
51,Arnav Sha,1.75,26.44,12.41,78.37,38.29,157.26,High
52,Uthkarsh Suri,1.22,58.96,5.21,24.54,14.07,104.0,Normal
53,Mannat Bal,3.88,35.51,18.54,54.97,20.2,133.1,Normal
54,Umang Das,2.86,31.67,52.75,56.18,4.16,147.62,High
55,Shanaya Venkataraman,3.25,35.7,13.47,68.97,39.3,160.69,High
56,Indrans Deol,4.54,11.41,15.95,57.63,17.78,107.31,Normal
57,Yuvaan Boase,4.34,18.43,15.43,30.28,14.01,82.49,Low
58,Romil Chakraborty,3.96,38.88,49.06,69.44,10.56,171.9,High
59,Anahita Ravel,3.6,26.86,28.34,29.26,31.55,119.61,Normal
60,Hunar Sachar,1.27,35.97,41.48,49.4,22.78,150.9,High
61,Anika Kumar,4.71,31.13,44.09,45.6,31.62,157.15,High
62,Shayak Bassi,2.24,19.52,38.41,48.29,25.89,134.35,Normal
63,Rasha Sundaram,4.64,45.88,43.38,72.24,30.64,196.78,High
64,Navya Vasa,4.41,23.7,31.53,9.71,23.71,93.06,Low
65,Kismat Thakkar,2.11,56.85,58.86,23.12,12.92,153.86,High
66,Ivana Iyengar,3.82,22.9,34.45,36.02,15.57,112.76,Normal
67,Taimur Ramanathan,3.41,43.7,56.22,30.61,29.26,163.2,High
68,Sara Goda,2.62,42.7,39.27,64.55,2.34,151.48,High
69,Anya Hans,2.92,6.36,9.12,74.96,24.86,118.22,Normal
70,Renee Bath,3.56,23.47,49.35,60.89,23.06,160.33,High
71,Rati Dua,2.5,48.28,14.71,22.38,1.12,88.99,Low
72,Devansh Kapadia,3.08,21.94,20.72,26.25,26.67,98.66,Low
73,Shray Jayaraman,3.38,11.52,16.96,31.16,1.07,64.09,Low
74,Madhup Batra,1.21,28.66,19.84,48.47,26.1,124.28,Normal
75,Aayush Shenoy,2.26,33.99,19.68,73.33,10.94,140.2,High
76,Purab Viswanathan,2.25,23.94,19.62,56.67,5.53,108.01,Normal
77,Zeeshan Shere,1.54,52.44,36.44,26.21,24.19,140.82,High
78,Anahi Sachar,4.31,7.52,58.81,69.18,37.83,177.65,High
79,Navya Doshi,1.02,31.94,9.33,64.71,30.72,137.72,High
80,Kartik Madan,2.99,9.58,5.54,6.95,11.92,36.98,Low
81,Samarth Shenoy,1.84,51.99,39.01,36.41,17.25,146.5,High
82,Samar Chahal,4.94,12.08,5.27,72.34,10.32,104.95,Normal
83,Mamooty Kata,3.57,23.85,53.67,24.64,18.8,124.53,Normal
84,Saira Comar,4.02,23.29,58.17,50.54,32.92,168.94,High
85,Lavanya Kurian,1.17,57.93,27.47,50.61,6.87,144.05,High
86,Madhav Butala,1.74,25.05,7.86,42.41,31.24,108.3,Normal
87,Neysa Bir,4.12,29.4,9.07,61.54,26.44,130.57,Normal
88,Samar Gour,3.23,54.01,29.86,79.7,36.17,202.97,High
89,Pranay Varma,1.83,11.33,35.85,69.37,32.67,151.05,High
90,Baiju Balan,2.88,28.09,47.69,9.33,26.74,114.73,Normal
91,Oorja Goyal,2.91,26.93,11.55,69.37,3.36,114.12,Normal
92,Nehmat Yohannan,2.19,26.37,10.82,51.83,38.36,129.57,Normal
93,Samarth Bassi,3.04,35.94,34.15,45.92,26.47,145.52,High
94,Sana Majumdar,3.9,56.06,10.62,46.2,9.91,126.69,Normal
95,Kavya Taneja,2.9,28.08,19.21,44.58,4.17,98.94,Low
96,Miraan Mannan,2.53,58.36,39.65,37.94,38.92,177.4,High
97,Samarth Sampath,2.92,31.29,57.74,67.38,6.65,165.98,High
98,Samiha Shan,4.04,11.97,17.9,52.82,37.74,124.47,Normal
99,Dhanush Maharaj,3.25,6.14,49.51,15.17,13.16,87.23,Low
100,Rhea Sama,2.71,56.78,12.12,73.83,38.55,183.99,High
1,Charvi Cherian,3.19,20.41,43.76,43.83,37.86,149.05,High
2,Romil Khosla,3.65,21.21,53.27,57.73,14.4,150.26,High
3,Keya Sharaf,2.04,52.68,53.09,29.33,4.67,141.81,High
4,Dhruv Sankaran,4.84,57.05,8.41,18.97,7.95,97.22,Low
5,Indrans Bhavsar,1.11,25.99,51.22,32.8,29.14,140.26,High
6,Tejas Lalla,4.93,25.88,31.5,22.81,17.75,102.87,Normal
7,Vivaan Vaidya,3.76,51.57,58.16,47.25,10.78,171.52,High
8,Khushi Chandran,1.34,27.36,58.68,15.25,12.38,115.01,Normal
9,Chirag Dugal,1.12,42.44,36.57,21.41,23.86,125.4,Normal
10,Kismat Bhalla,4.29,33.76,37.33,51.49,24.35,151.22,High
11,Alia D’Alia,4.47,27.84,29.96,18.99,7.45,88.71,Low
12,Nitya Dyal,1.61,15.06,24.92,61.97,13.71,117.27,Normal
13,Anaya Choudhary,3.14,14.47,25.91,59.39,1.04,103.95,Normal
14,Jiya Sandal,3.5,24.93,58.18,19.19,36.47,142.27,High
15,Tara Borra,4.89,45.55,34.85,45.61,25.82,156.72,High
16,Kiaan Cherian,2.71,19.09,14.6,15.66,25.11,77.17,Low
17,Adira Lad,2.88,57.67,45.29,78.4,8.4,192.64,High
18,Reyansh Aggarwal,1.81,6.45,39.64,75.98,18.42,142.3,High
19,Ishaan Golla,4.9,41.2,49.4,79.4,38.45,213.35,High
20,Vihaan Kuruvilla,1.93,6.82,31.84,54.44,21.66,116.69,Normal
21,Madhav Swaminathan,2.57,12.71,35.16,62.97,14.37,127.78,Normal
22,Reyansh Dasgupta,1.49,10.0,33.83,43.65,32.44,121.41,Normal
23,Ryan Tata,2.94,28.2,12.02,34.91,22.42,100.49,Normal
24,Damini Kalita,2.92,23.32,25.85,45.94,26.7,124.73,Normal
25,Neysa Dhar,4.29,7.44,55.15,54.07,36.31,157.26,High
26,Arnav Chauhan,1.2,58.78,32.55,39.05,12.04,143.62,High
27,Rania Rastogi,4.35,51.93,8.56,8.97,13.16,86.97,Low
28,Indrajit Ganguly,4.13,23.77,20.48,79.37,11.48,139.23,High
29,Akarsh Warrior,1.46,41.49,22.15,35.76,5.12,105.98,Normal
30,Ivan Sheth,1.54,30.97,10.58,51.86,2.6,97.55,Low
31,Miraan Wali,1.42,59.39,15.37,41.56,10.13,127.87,Normal
32,Akarsh Doshi,4.77,50.91,33.12,65.78,23.04,177.62,High
33,Sumer Ratti,2.08,5.81,8.53,19.87,22.73,59.02,Low
34,Adah Subramaniam,2.15,36.48,13.87,78.3,31.87,162.67,High
35,Oorja Kashyap,2.09,10.06,19.98,48.66,34.71,115.5,Normal
36,Misha Singhal,4.84,18.36,47.27,75.25,17.8,163.52,High
37,Yuvaan Lal,3.98,19.5,10.08,5.89,9.36,48.81,Low
38,Vritika Sibal,1.81,39.64,40.71,63.09,13.23,158.48,High
39,Shaan Bassi,4.79,44.7,21.62,12.3,17.05,100.46,Normal
40,Rohan Roy,1.62,27.57,42.91,26.88,19.33,118.31,Normal
41,Kabir Tank,1.15,34.23,38.28,60.69,35.63,169.98,High
42,Anya Wagle,2.18,17.23,42.77,26.22,23.74,112.14,Normal
43,Kashvi Mandal,4.46,40.56,15.03,62.22,39.44,161.71,High
44,Eva Ganesh,2.9,11.12,22.06,56.88,38.07,131.03,Normal
45,Faiyaz Choudhry,1.68,53.08,5.49,13.95,33.43,107.63,Normal
46,Suhana Babu,4.93,38.14,29.87,69.7,8.46,151.1,High
47,Pihu Chandran,3.26,15.52,12.77,23.98,13.89,69.42,Low
48,Samar Acharya,4.97,45.58,13.49,7.94,6.06,78.04,Low
49,Vanya Dhar,1.99,25.74,11.51,12.84,21.75,73.83,Low
50,Indranil Tank,2.18,19.98,45.97,58.99,23.21,150.33,High
51,Arnav Sha,4.72,51.73,16.0,65.23,13.09,150.77,High
52,Uthkarsh Suri,2.31,13.22,14.71,75.62,6.85,112.71,Normal
53,Mannat Bal,4.5,7.87,54.74,67.1,4.17,138.38,High
54,Umang Das,4.57,9.44,58.39,28.41,11.35,112.16,Normal
55,Shanaya Venkataraman,3.66,39.78,54.78,9.01,39.35,146.58,High
56,Indrans Deol,3.74,48.33,55.52,69.27,23.14,200.0,High
57,Yuvaan Boase,1.71,50.89,8.01,57.77,15.62,134.0,Normal
58,Romil Chakraborty,4.73,19.45,8.69,6.25,17.14,56.26,Low
59,Anahita Ravel,4.61,14.51,37.06,74.25,33.81,164.24,High
60,Hunar Sachar,1.33,57.57,22.66,60.93,28.75,171.24,High
61,Anika Kumar,2.63,42.48,28.82,24.77,17.87,116.57,Normal
62,Shayak Bassi,4.93,55.35,7.0,29.98,39.76,137.02,High
63,Rasha Sundaram,3.02,47.44,51.65,10.76,16.04,128.91,Normal
64,Navya Vasa,4.82,6.14,59.75,14.75,26.39,111.85,Normal
65,Kismat Thakkar,3.04,27.53,37.81,79.45,35.48,183.31,High
66,Ivana Iyengar,1.16,44.83,13.8,54.82,25.97,140.58,High
67,Taimur Ramanathan,3.69,8.1,56.37,35.68,26.39,130.23,Normal
68,Sara Goda,4.34,9.97,29.38,79.9,37.95,161.54,High
69,Anya Hans,1.79,23.32,13.09,34.15,4.85,77.2,Low
70,Renee Bath,1.86,53.36,49.72,79.66,1.69,186.29,High
71,Rati Dua,2.51,37.19,35.49,71.85,30.97,178.01,High
72,Devansh Kapadia,3.66,49.88,10.98,40.38,15.28,120.18,Normal
73,Shray Jayaraman,3.82,36.5,14.19,18.69,26.72,99.92,Low
74,Madhup Batra,1.87,31.17,36.35,53.49,32.97,155.85,High
75,Aayush Shenoy,1.97,9.78,24.93,70.7,17.86,125.24,Normal
76,Purab Viswanathan,1.19,24.34,19.59,6.79,11.6,63.51,Low
77,Zeeshan Shere,4.04,17.54,6.54,79.85,30.9,138.87,High
78,Anahi Sachar,3.47,15.34,26.17,12.99,20.66,78.63,Low
79,Navya Doshi,2.21,59.1,23.19,54.05,26.36,164.91,High
80,Kartik Madan,2.55,46.35,43.07,15.35,21.35,128.67,Normal
81,Samarth Shenoy,4.25,15.75,20.69,28.05,9.54,78.28,Low
82,Samar Chahal,3.98,39.83,48.46,61.48,28.68,182.43,High
83,Mamooty Kata,1.5,11.97,28.93,32.12,39.73,114.25,Normal
84,Saira Comar,4.89,10.76,9.91,56.49,21.17,103.22,Normal
85,Lavanya Kurian,4.02,55.81,16.14,43.02,33.06,152.05,High
86,Madhav Butala,2.36,31.02,20.67,72.14,10.76,136.95,High
87,Neysa Bir,2.73,44.15,32.55,31.91,21.83,133.17,Normal
88,Samar Gour,4.0,52.0,28.31,55.94,16.2,156.45,High
89,Pranay Varma,4.13,21.48,42.24,64.95,33.11,165.91,High
90,Baiju Balan,3.39,36.25,39.66,44.7,30.3,154.3,High
91,Oorja Goyal,2.18,27.48,23.64,45.66,16.54,115.5,Normal
92,Nehmat Yohannan,2.98,51.75,34.62,73.4,37.34,200.09,High
93,Samarth Bassi,4.23,43.65,20.31,70.82,1.31,140.32,High
94,Sana Majumdar,1.88,32.07,9.07,69.57,16.67,129.26,Normal
95,Kavya Taneja,4.4,52.89,7.19,35.75,14.44,114.67,Normal
96,Miraan Mannan,1.61,10.12,49.74,12.13,6.37,79.97,Low
97,Samarth Sampath,4.17,35.94,28.47,40.06,19.07,127.71,Normal
98,Samiha Shan,2.03,25.71,19.56,76.38,31.92,155.6,High
99,Dhanush Maharaj,2.55,12.88,43.93,30.49,31.78,121.63,Normal
100,Rhea Sama,2.11,16.1,15.46,75.09,27.59,136.35,High
1,Charvi Cherian,3.15,21.91,6.87,51.58,6.69,90.2,Low
2,Romil Khosla,2.29,27.31,27.33,53.15,6.15,116.23,Normal
3,Keya Sharaf,1.01,45.52,46.78,75.43,12.54,181.28,High
4,Dhruv Sankaran,1.64,9.3,35.29,36.81,32.91,115.95,Normal
5,Indrans Bhavsar,3.37,8.57,14.63,12.74,34.51,73.82,Low
6,Tejas Lalla,1.46,5.42,41.99,16.76,19.36,84.99,Low
7,Vivaan Vaidya,2.72,18.26,23.3,12.07,19.84,76.19,Low
8,Khushi Chandran,2.19,50.79,14.05,34.49,34.38,135.9,High
9,Chirag Dugal,3.98,12.13,53.17,12.38,4.08,85.74,Low
10,Kismat Bhalla,3.84,25.24,39.33,39.38,30.31,138.1,High
11,Alia D’Alia,4.29,29.58,25.47,36.93,29.49,125.76,Normal
12,Nitya Dyal,1.0,18.81,26.63,27.16,24.94,98.54,Low
13,Anaya Choudhary,1.56,56.62,32.62,57.84,10.49,159.13,High
14,Jiya Sandal,3.94,9.02,19.41,19.63,38.56,90.56,Low
15,Tara Borra,2.46,27.72,58.12,52.36,37.03,177.69,High
16,Kiaan Cherian,4.88,21.83,39.78,59.21,35.95,161.65,High
17,Adira Lad,3.5,27.33,44.73,31.17,7.3,114.03,Normal
18,Reyansh Aggarwal,1.82,55.61,57.15,32.2,39.5,186.28,High
19,Ishaan Golla,4.3,41.85,23.92,48.48,1.68,120.23,Normal
20,Vihaan Kuruvilla,4.61,20.44,24.52,23.31,10.83,83.71,Low
21,Madhav Swaminathan,2.67,58.1,30.3,47.68,10.3,149.05,High
22,Reyansh Dasgupta,3.95,9.82,19.13,15.55,32.25,80.7,Low
23,Ryan Tata,2.11,38.22,43.65,15.98,14.97,114.93,Normal
24,Damini Kalita,2.3,5.83,36.05,30.22,34.45,108.85,Normal
25,Neysa Dhar,3.76,28.89,25.16,22.36,9.04,89.21,Low
26,Arnav Chauhan,2.09,27.56,50.2,70.8,34.52,185.17,High
27,Rania Rastogi,3.33,22.71,6.43,33.77,31.93,98.17,Low
28,Indrajit Ganguly,4.07,10.45,20.55,13.77,33.71,82.55,Low
29,Akarsh Warrior,2.49,37.83,48.68,8.36,12.95,110.31,Normal
30,Ivan Sheth,3.86,16.59,21.79,50.64,4.01,96.89,Low
31,Miraan Wali,5.0,39.16,16.22,16.28,27.93,104.59,Normal
32,Akarsh Doshi,4.22,17.17,19.53,68.55,2.29,111.76,Normal
33,Sumer Ratti,4.23,28.96,56.0,66.14,37.14,192.47,High
34,Adah Subramaniam,4.62,7.91,32.7,31.57,25.37,102.17,Normal
35,Oorja Kashyap,3.87,43.19,9.38,23.84,9.93,90.21,Low
36,Misha Singhal,4.33,47.56,38.4,56.71,31.51,178.51,High
37,Yuvaan Lal,4.03,50.18,56.54,50.95,30.59,192.29,High
38,Vritika Sibal,1.49,16.77,7.57,45.67,3.09,74.59,Low
39,Shaan Bassi,2.18,40.73,46.47,25.34,12.06,126.78,Normal
40,Rohan Roy,3.18,18.4,21.94,20.16,16.02,79.7,Low
41,Kabir Tank,4.91,40.12,5.89,14.45,3.28,68.65,Low
42,Anya Wagle,2.2,29.87,19.9,66.55,23.21,141.73,High
43,Kashvi Mandal,1.42,59.52,44.24,48.27,28.51,181.96,High
44,Eva Ganesh,2.94,35.31,21.99,60.25,21.86,142.35,High
45,Faiyaz Choudhry,3.46,30.81,31.44,8.09,15.11,88.91,Low
46,Suhana Babu,1.72,27.95,57.49,78.24,26.6,192.0,High
47,Pihu Chandran,4.68,5.86,13.81,61.96,3.3,89.61,Low
48,Samar Acharya,2.76,35.99,48.62,48.39,25.77,161.53,High
49,Vanya Dhar,4.77,9.6,5.8,55.46,34.14,109.77,Normal
50,Indranil Tank,4.24,28.08,38.12,49.2,16.09,135.73,High
51,Arnav Sha,1.73,27.84,11.72,13.44,36.63,91.36,Low
52,Uthkarsh Suri,1.4,12.57,59.26,54.47,5.86,133.56,Normal
53,Mannat Bal,4.29,33.78,6.36,46.32,15.74,106.49,Normal
54,Umang Das,2.44,21.42,36.55,34.6,7.58,102.59,Normal
55,Shanaya Venkataraman,4.46,31.97,51.14,28.51,2.67,118.75,Normal
56,Indrans Deol,3.82,57.89,58.1,25.89,29.55,175.25,High
57,Yuvaan Boase,1.16,11.58,28.88,71.85,24.13,137.6,High
58,Romil Chakraborty,4.66,28.09,49.61,64.9,26.29,173.55,High
59,Anahita Ravel,1.71,41.11,36.53,53.0,23.94,156.29,High
60,Hunar Sachar,1.41,28.38,43.31,18.51,10.92,102.53,Normal
61,Anika Kumar,4.21,12.39,34.28,58.46,5.43,114.77,Normal
62,Shayak Bassi,3.18,16.13,32.76,52.47,27.34,131.88,Normal
63,Rasha Sundaram,2.42,24.0,14.57,39.11,29.61,109.71,Normal
64,Navya Vasa,3.82,7.35,24.1,19.14,1.78,56.19,Low
65,Kismat Thakkar,3.49,59.2,16.57,19.9,37.57,136.73,High
66,Ivana Iyengar,2.48,36.2,6.64,74.72,20.41,140.45,High
67,Taimur Ramanathan,1.33,51.96,8.21,21.86,33.16,116.52,Normal
68,Sara Goda,5.0,31.16,41.98,74.21,10.67,163.02,High
69,Anya Hans,2.35,49.43,39.89,67.93,27.29,186.89,High
70,Renee Bath,4.0,33.94,40.47,19.83,1.91,100.15,Normal
71,Rati Dua,1.68,37.92,19.92,46.07,31.46,137.05,High
72,Devansh Kapadia,4.89,17.39,48.78,38.54,26.32,135.92,High
73,Shray Jayaraman,1.69,59.33,46.18,45.93,15.71,168.84,High
74,Madhup Batra,4.17,49.59,44.17,38.33,38.18,174.44,High
75,Aayush Shenoy,1.82,10.73,9.16,30.94,19.07,71.72,Low
76,Purab Viswanathan,3.91,52.5,58.11,39.39,11.6,165.51,High
77,Zeeshan Shere,3.85,51.3,26.38,43.44,22.04,147.01,High
78,Anahi Sachar,4.84,17.46,41.69,16.33,9.23,89.55,Low
79,Navya Doshi,1.28,26.04,56.71,73.92,21.26,179.21,High
80,Kartik Madan,3.89,25.21,15.24,69.73,21.48,135.55,High
81,Samarth Shenoy,1.2,6.74,17.36,24.94,39.37,89.61,Low
82,Samar Chahal,2.21,57.93,52.76,55.9,22.56,191.36,High
83,Mamooty Kata,1.76,38.1,22.02,36.46,6.57,104.91,Normal
84,Saira Comar,1.53,48.95,47.45,9.36,12.26,119.55,Normal
85,Lavanya Kurian,3.97,18.67,38.62,42.84,22.79,126.89,Normal
86,Madhav Butala,1.41,56.69,59.94,19.29,20.71,158.04,High
87,Neysa Bir,4.89,51.06,58.54,13.01,28.58,156.08,High
88,Samar Gour,2.8,52.34,23.62,69.66,20.46,168.88,High
89,Pranay Varma,3.07,27.39,58.79,53.63,1.14,144.02,High
90,Baiju Balan,3.87,43.03,10.47,37.46,9.17,104.0,Normal
91,Oorja Goyal,1.41,11.76,51.37,16.89,3.0,84.43,Low
92,Nehmat Yohannan,1.79,47.78,56.39,24.11,24.41,154.48,High
93,Samarth Bassi,1.59,45.05,27.25,62.84,30.44,167.17,High
94,Sana Majumdar,1.23,31.6,52.95,11.52,20.88,118.18,Normal
95,Kavya Taneja,4.66,8.77,44.7,36.95,22.67,117.75,Normal
96,Miraan Mannan,3.5,29.91,24.29,76.39,4.74,138.83,High
97,Samarth Sampath,1.37,35.74,47.91,70.21,15.97,171.2,High
98,Samiha Shan,4.48,17.14,44.4,72.94,7.13,146.09,High
99,Dhanush Maharaj,4.13,16.86,54.47,48.47,12.08,136.01,High
100,Rhea Sama,3.25,46.13,59.33,35.66,3.57,147.94,High
1,Charvi Cherian,4.32,26.79,39.87,35.74,19.36,126.08,Normal
2,Romil Khosla,2.82,32.86,48.94,22.45,29.41,136.48,High
3,Keya Sharaf,4.6,16.14,9.5,19.18,25.16,74.58,Low
4,Dhruv Sankaran,2.79,41.77,31.49,58.95,15.96,150.96,High
5,Indrans Bhavsar,1.74,43.44,17.79,60.41,37.37,160.75,High
6,Tejas Lalla,2.87,20.82,48.03,64.77,16.41,152.9,High
7,Vivaan Vaidya,1.13,5.35,25.3,15.97,5.4,53.15,Low
8,Khushi Chandran,4.76,7.29,59.21,36.77,19.18,127.21,Normal
9,Chirag Dugal,2.61,42.32,19.02,45.34,22.33,131.62,Normal
10,Kismat Bhalla,3.35,23.99,35.09,25.16,21.98,109.57,Normal
11,Alia D’Alia,4.23,14.73,7.69,6.51,23.22,56.38,Low
12,Nitya Dyal,3.96,9.91,12.28,41.27,20.23,87.65,Low
13,Anaya Choudhary,1.96,21.08,8.1,64.81,11.74,107.69,Normal
14,Jiya Sandal,4.13,17.65,54.65,7.35,31.18,114.96,Normal
15,Tara Borra,4.21,13.75,50.27,6.27,5.34,79.84,Low
16,Kiaan Cherian,2.06,59.68,24.0,13.98,5.4,105.12,Normal
